Referencia, Color, Cantidad, TInicial, TFinal 
16, Blanco  ,40,20062.87,20070.33
16, Blanco  ,40,20070.33,20077.79
16, Blanco  ,40,20077.79,20085.25
16, Blanco  ,40,20085.25,20092.71
16, Blanco  ,40,20092.71,20100.17
16, Blanco  ,40,20100.17,20107.63
16, Blanco  ,40,20107.63,20115.09
16, Blanco  ,40,20115.09,20122.55
16, Blanco  ,40,20122.55,20130.01
16, Blanco  ,40,20130.01,20137.47
16, Blanco  ,40,20137.47,20144.93
16, Blanco  ,40,20144.93,20152.39
16, Blanco  ,40,20152.39,20159.85
16, Amarillo,40,20159.85,20167.31
16, Amarillo,40,20167.31,20174.77
16, Amarillo,40,20174.77,20182.23
16, Amarillo,40,20182.23,20189.69
16, Amarillo,40,20189.69,20197.15
16, Amarillo,40,20197.15,20204.61
16, Amarillo,40,20204.61,20212.07
16, Amarillo,40,20212.07,20219.53
7, Blanco  ,60,20219.53,20227.2
7, Blanco  ,60,20227.2,20234.87
7, Blanco  ,60,20234.87,20242.54
7, Blanco  ,60,20242.54,20250.21
7, Blanco  ,60,20250.21,20257.88
7, Blanco  ,60,20257.88,20265.55
7, Blanco  ,60,20265.55,20273.22
7, Blanco  ,60,20273.22,20280.89
7, Blanco  ,60,20280.89,20288.56
7, Blanco  ,60,20288.56,20296.23
7, Blanco  ,60,20296.23,20303.9
7, Blanco  ,60,20303.9,20311.57
7, Blanco  ,60,20311.57,20319.24
7, Blanco  ,60,20319.24,20326.91
7, Blanco  ,60,20326.91,20334.58
7, Blanco  ,60,20334.58,20342.25
7, Blanco  ,60,20342.25,20349.92
7, Blanco  ,60,20349.92,20357.59
7, Blanco  ,60,20357.59,20365.26
7, Blanco  ,60,20365.26,20372.93
7, Blanco  ,60,20372.93,20380.6
7, Blanco  ,60,20380.6,20388.27
7, Blanco  ,60,20388.27,20395.94
7, Blanco  ,60,20395.94,20403.61
7, Blanco  ,60,20403.61,20411.28
7, Blanco  ,36,20411.28,20418.95
7, Amarillo,60,20418.95,20426.62
7, Amarillo,60,20426.62,20434.29
7, Amarillo,60,20434.29,20441.96
7, Amarillo,60,20441.96,20449.63
7, Amarillo,60,20449.63,20457.3
7, Amarillo,60,20457.3,20464.97
7, Amarillo,40,20464.97,20472.64
18, Blanco  ,40,20472.64,20478.19
18, Blanco  ,40,20478.19,20483.74
18, Blanco  ,40,20483.74,20489.29
18, Blanco  ,40,20489.29,20494.84
18, Blanco  ,40,20494.84,20500.39
18, Blanco  ,40,20500.39,20505.94
18, Blanco  ,40,20505.94,20511.49
18, Blanco  ,40,20511.49,20517.04
18, Blanco  ,40,20517.04,20522.59
18, Blanco  ,40,20522.59,20528.14
18, Blanco  ,40,20528.14,20533.69
18, Blanco  ,40,20533.69,20539.24
18, Blanco  ,40,20539.24,20544.79
18, Blanco  ,8,20544.79,20550.34
18, Amarillo,40,20550.34,20555.89
18, Amarillo,40,20555.89,20561.44
18, Amarillo,40,20561.44,20566.99
18, Amarillo,40,20566.99,20572.54
18, Amarillo,16,20572.54,20578.09
3, Blanco  ,160,20578.09,20591.19
3, Blanco  ,160,20591.19,20604.29
3, Blanco  ,160,20604.29,20617.39
3, Blanco  ,160,20617.39,20630.49
3, Blanco  ,160,20630.49,20643.59
3, Blanco  ,160,20643.59,20656.69
3, Blanco  ,160,20656.69,20669.79
3, Blanco  ,160,20669.79,20682.89
3, Blanco  ,160,20682.89,20695.99
3, Blanco  ,160,20695.99,20709.09
3, Blanco  ,160,20709.09,20722.19
3, Blanco  ,160,20722.19,20735.29
3, Blanco  ,160,20735.29,20748.39
3, Blanco  ,160,20748.39,20761.49
3, Blanco  ,160,20761.49,20774.59
3, Blanco  ,160,20774.59,20787.69
3, Blanco  ,160,20787.69,20800.79
3, Blanco  ,160,20800.79,20813.89
3, Blanco  ,160,20813.89,20826.99
3, Blanco  ,160,20826.99,20840.09
3, Blanco  ,160,20840.09,20853.19
3, Blanco  ,160,20853.19,20866.29
3, Blanco  ,160,20866.29,20879.39
3, Blanco  ,160,20879.39,20892.49
3, Blanco  ,160,20892.49,20905.59
3, Blanco  ,160,20905.59,20918.69
3, Blanco  ,160,20918.69,20931.79
3, Blanco  ,160,20931.79,20944.89
3, Blanco  ,160,20944.89,20957.99
3, Blanco  ,160,20957.99,20971.09
3, Blanco  ,160,20971.09,20984.19
3, Blanco  ,160,20984.19,20997.29
6, Amarillo,91,20997.29,21009.07
6, Amarillo,91,21009.07,21020.85
6, Amarillo,91,21020.85,21032.63
6, Amarillo,91,21032.63,21044.41
6, Amarillo,91,21044.41,21056.19
6, Amarillo,91,21056.19,21067.97
6, Amarillo,54,21067.97,21079.75
6, Rojo    ,91,21079.75,21091.53
6, Rojo    ,91,21091.53,21103.31
6, Rojo    ,91,21103.31,21115.09
6, Rojo    ,91,21115.09,21126.87
6, Rojo    ,91,21126.87,21138.65
6, Rojo    ,91,21138.65,21150.43
6, Rojo    ,91,21150.43,21162.21
6, Rojo    ,91,21162.21,21173.99
6, Rojo    ,91,21173.99,21185.77
6, Rojo    ,91,21185.77,21197.55
6, Rojo    ,91,21197.55,21209.33
6, Rojo    ,91,21209.33,21221.11
6, Rojo    ,91,21221.11,21232.89
6, Rojo    ,91,21232.89,21244.67
6, Rojo    ,91,21244.67,21256.45
6, Rojo    ,91,21256.45,21268.23
6, Rojo    ,91,21268.23,21280.01
6, Rojo    ,91,21280.01,21291.79
6, Rojo    ,91,21291.79,21303.57
6, Rojo    ,91,21303.57,21315.35
6, Rojo    ,91,21315.35,21327.13
6, Rojo    ,91,21327.13,21338.91
6, Rojo    ,91,21338.91,21350.69
6, Rojo    ,91,21350.69,21362.47
6, Rojo    ,91,21362.47,21374.25
6, Rojo    ,91,21374.25,21386.03
6, Rojo    ,91,21386.03,21397.81
6, Rojo    ,91,21397.81,21409.59
6, Rojo    ,91,21409.59,21421.37
6, Rojo    ,91,21421.37,21433.15
6, Rojo    ,91,21433.15,21444.93
6, Rojo    ,91,21444.93,21456.71
6, Rojo    ,91,21456.71,21468.49
6, Rojo    ,91,21468.49,21480.27
6, Rojo    ,91,21480.27,21492.05
6, Rojo    ,91,21492.05,21503.83
6, Rojo    ,91,21503.83,21515.61
6, Rojo    ,91,21515.61,21527.39
6, Rojo    ,91,21527.39,21539.17
6, Rojo    ,91,21539.17,21550.95
6, Rojo    ,91,21550.95,21562.73
6, Rojo    ,91,21562.73,21574.51
6, Rojo    ,91,21574.51,21586.29
6, Rojo    ,91,21586.29,21598.07
6, Rojo    ,91,21598.07,21609.85
6, Rojo    ,91,21609.85,21621.63
6, Rojo    ,91,21621.63,21633.41
6, Rojo    ,91,21633.41,21645.19
6, Rojo    ,91,21645.19,21656.97
6, Rojo    ,91,21656.97,21668.75
6, Rojo    ,91,21668.75,21680.53
6, Rojo    ,91,21680.53,21692.31
6, Rojo    ,91,21692.31,21704.09
6, Rojo    ,91,21704.09,21715.87
6, Rojo    ,91,21715.87,21727.65
6, Rojo    ,91,21727.65,21739.43
6, Rojo    ,91,21739.43,21751.21
6, Rojo    ,91,21751.21,21762.99
6, Rojo    ,91,21762.99,21774.77
6, Rojo    ,91,21774.77,21786.55
6, Azul    ,91,21786.55,21798.33
6, Azul    ,91,21798.33,21810.11
6, Azul    ,91,21810.11,21821.89
6, Azul    ,91,21821.89,21833.67
6, Azul    ,91,21833.67,21845.45
6, Azul    ,91,21845.45,21857.23
6, Azul    ,91,21857.23,21869.01
6, Azul    ,91,21869.01,21880.79
6, Azul    ,91,21880.79,21892.57
6, Azul    ,91,21892.57,21904.35
6, Azul    ,91,21904.35,21916.13
6, Azul    ,91,21916.13,21927.91
6, Azul    ,91,21927.91,21939.69
6, Azul    ,91,21939.69,21951.47
6, Azul    ,91,21951.47,21963.25
6, Azul    ,91,21963.25,21975.03
6, Azul    ,91,21975.03,21986.81
6, Azul    ,91,21986.81,21998.59
6, Azul    ,42,21998.59,22010.37
6, Verde   ,91,22010.37,22022.15
6, Verde   ,91,22022.15,22033.93
6, Verde   ,58,22033.93,22045.71
4, Blanco  ,64,22045.71,22057.51
4, Blanco  ,64,22057.51,22069.31
4, Blanco  ,64,22069.31,22081.11
4, Blanco  ,64,22081.11,22092.91
4, Blanco  ,64,22092.91,22104.71
4, Blanco  ,64,22104.71,22116.51
4, Blanco  ,16,22116.51,22128.31
4, Amarillo,64,22128.31,22140.11
4, Amarillo,64,22140.11,22151.91
4, Amarillo,64,22151.91,22163.71
4, Amarillo,64,22163.71,22175.51
4, Amarillo,64,22175.51,22187.31
4, Amarillo,64,22187.31,22199.11
4, Amarillo,64,22199.11,22210.91
4, Amarillo,64,22210.91,22222.71
4, Amarillo,64,22222.71,22234.51
4, Amarillo,64,22234.51,22246.31
4, Amarillo,64,22246.31,22258.11
4, Amarillo,64,22258.11,22269.91
4, Amarillo,32,22269.91,22281.71
4, Rojo    ,64,22281.71,22293.51
4, Rojo    ,64,22293.51,22305.31
4, Rojo    ,64,22305.31,22317.11
4, Rojo    ,64,22317.11,22328.91
4, Rojo    ,64,22328.91,22340.71
4, Rojo    ,64,22340.71,22352.51
4, Rojo    ,64,22352.51,22364.31
4, Rojo    ,64,22364.31,22376.11
4, Rojo    ,64,22376.11,22387.91
4, Rojo    ,24,22387.91,22399.71
4, Azul    ,64,22399.71,22411.51
4, Azul    ,64,22411.51,22423.31
4, Azul    ,64,22423.31,22435.11
4, Azul    ,64,22435.11,22446.91
4, Azul    ,64,22446.91,22458.71
4, Azul    ,64,22458.71,22470.51
4, Azul    ,64,22470.51,22482.31
4, Azul    ,64,22482.31,22494.11
4, Azul    ,64,22494.11,22505.91
4, Azul    ,24,22505.91,22517.71
4, Verde   ,64,22517.71,22529.51
4, Verde   ,64,22529.51,22541.31
4, Verde   ,64,22541.31,22553.11
4, Verde   ,64,22553.11,22564.91
4, Verde   ,64,22564.91,22576.71
4, Verde   ,64,22576.71,22588.51
4, Verde   ,64,22588.51,22600.31
4, Verde   ,64,22600.31,22612.11
4, Verde   ,64,22612.11,22623.91
4, Verde   ,24,22623.91,22635.71
16, Blanco  ,40,22635.71,22643.17
16, Blanco  ,40,22643.17,22650.63
16, Blanco  ,40,22650.63,22658.09
16, Blanco  ,40,22658.09,22665.55
16, Blanco  ,40,22665.55,22673.01
16, Blanco  ,40,22673.01,22680.47
16, Blanco  ,40,22680.47,22687.93
16, Blanco  ,40,22687.93,22695.39
16, Blanco  ,40,22695.39,22702.85
16, Blanco  ,40,22702.85,22710.31
16, Blanco  ,40,22710.31,22717.77
16, Blanco  ,40,22717.77,22725.23
16, Blanco  ,40,22725.23,22732.69
16, Blanco  ,40,22732.69,22740.15
16, Blanco  ,40,22740.15,22747.61
16, Blanco  ,40,22747.61,22755.07
16, Blanco  ,40,22755.07,22762.53
16, Blanco  ,40,22762.53,22769.99
16, Blanco  ,40,22769.99,22777.45
16, Blanco  ,40,22777.45,22784.91
16, Blanco  ,40,22784.91,22792.37
16, Blanco  ,40,22792.37,22799.83
16, Blanco  ,40,22799.83,22807.29
16, Blanco  ,40,22807.29,22814.75
16, Blanco  ,40,22814.75,22822.21
16, Blanco  ,40,22822.21,22829.67
16, Blanco  ,40,22829.67,22837.13
16, Blanco  ,40,22837.13,22844.59
7, Blanco  ,60,22844.59,22852.26
7, Blanco  ,60,22852.26,22859.93
7, Blanco  ,60,22859.93,22867.6
7, Blanco  ,60,22867.6,22875.27
7, Blanco  ,60,22875.27,22882.94
7, Blanco  ,60,22882.94,22890.61
7, Blanco  ,60,22890.61,22898.28
7, Blanco  ,60,22898.28,22905.95
7, Blanco  ,60,22905.95,22913.62
7, Blanco  ,60,22913.62,22921.29
7, Blanco  ,60,22921.29,22928.96
7, Blanco  ,60,22928.96,22936.63
7, Blanco  ,60,22936.63,22944.3
7, Blanco  ,60,22944.3,22951.97
7, Blanco  ,60,22951.97,22959.64
7, Blanco  ,60,22959.64,22967.31
7, Blanco  ,60,22967.31,22974.98
7, Blanco  ,60,22974.98,22982.65
7, Blanco  ,60,22982.65,22990.32
7, Blanco  ,60,22990.32,22997.99
7, Blanco  ,60,22997.99,23005.66
7, Blanco  ,60,23005.66,23013.33
7, Blanco  ,60,23013.33,23021
7, Blanco  ,60,23021,23028.67
7, Blanco  ,60,23028.67,23036.34
7, Blanco  ,60,23036.34,23044.01
7, Blanco  ,60,23044.01,23051.68
7, Blanco  ,60,23051.68,23059.35
7, Blanco  ,60,23059.35,23067.02
7, Blanco  ,60,23067.02,23074.69
7, Blanco  ,60,23074.69,23082.36
7, Blanco  ,60,23082.36,23090.03
7, Blanco  ,60,23090.03,23097.7
7, Blanco  ,60,23097.7,23105.37
7, Blanco  ,60,23105.37,23113.04
7, Blanco  ,52,23113.04,23120.71
7, Amarillo,60,23120.71,23128.38
7, Amarillo,60,23128.38,23136.05
7, Amarillo,60,23136.05,23143.72
7, Amarillo,60,23143.72,23151.39
7, Amarillo,60,23151.39,23159.06
7, Amarillo,60,23159.06,23166.73
7, Amarillo,60,23166.73,23174.4
7, Amarillo,60,23174.4,23182.07
7, Amarillo,60,23182.07,23189.74
7, Amarillo,60,23189.74,23197.41
7, Amarillo,60,23197.41,23205.08
7, Amarillo,60,23205.08,23212.75
7, Amarillo,48,23212.75,23220.42
3, Blanco  ,160,23220.42,23233.52
3, Blanco  ,160,23233.52,23246.62
3, Blanco  ,160,23246.62,23259.72
3, Blanco  ,160,23259.72,23272.82
3, Blanco  ,160,23272.82,23285.92
3, Blanco  ,160,23285.92,23299.02
3, Blanco  ,160,23299.02,23312.12
3, Blanco  ,160,23312.12,23325.22
3, Blanco  ,160,23325.22,23338.32
3, Blanco  ,160,23338.32,23351.42
3, Amarillo,160,23351.42,23364.52
3, Amarillo,160,23364.52,23377.62
3, Amarillo,160,23377.62,23390.72
3, Amarillo,160,23390.72,23403.82
3, Amarillo,160,23403.82,23416.92
3, Amarillo,160,23416.92,23430.02
3, Amarillo,160,23430.02,23443.12
3, Amarillo,160,23443.12,23456.22
3, Amarillo,160,23456.22,23469.32
3, Amarillo,160,23469.32,23482.42
3, Amarillo,160,23482.42,23495.52
3, Amarillo,160,23495.52,23508.62
3, Amarillo,160,23508.62,23521.72
3, Amarillo,160,23521.72,23534.82
3, Amarillo,160,23534.82,23547.92
3, Amarillo,160,23547.92,23561.02
3, Amarillo,160,23561.02,23574.12
3, Amarillo,160,23574.12,23587.22
3, Rojo    ,160,23587.22,23600.32
3, Rojo    ,160,23600.32,23613.42
3, Rojo    ,160,23613.42,23626.52
3, Rojo    ,160,23626.52,23639.62
3, Azul    ,160,23639.62,23652.72
3, Azul    ,160,23652.72,23665.82
3, Verde   ,160,23665.82,23678.92
3, Verde   ,160,23678.92,23692.02
18, Amarillo,40,23692.02,23697.57
18, Amarillo,40,23697.57,23703.12
18, Amarillo,40,23703.12,23708.67
18, Amarillo,40,23708.67,23714.22
18, Amarillo,16,23714.22,23719.77
6, Azul    ,91,23719.77,23731.55
6, Azul    ,91,23731.55,23743.33
6, Azul    ,91,23743.33,23755.11
6, Azul    ,91,23755.11,23766.89
6, Azul    ,91,23766.89,23778.67
6, Azul    ,91,23778.67,23790.45
6, Azul    ,54,23790.45,23802.23
6, Verde   ,91,23802.23,23814.01
6, Verde   ,91,23814.01,23825.79
6, Verde   ,91,23825.79,23837.57
6, Verde   ,91,23837.57,23849.35
6, Verde   ,91,23849.35,23861.13
6, Verde   ,91,23861.13,23872.91
6, Verde   ,91,23872.91,23884.69
6, Verde   ,91,23884.69,23896.47
6, Verde   ,91,23896.47,23908.25
6, Verde   ,91,23908.25,23920.03
6, Verde   ,91,23920.03,23931.81
6, Verde   ,91,23931.81,23943.59
6, Verde   ,91,23943.59,23955.37
6, Verde   ,91,23955.37,23967.15
6, Verde   ,91,23967.15,23978.93
6, Verde   ,91,23978.93,23990.71
6, Verde   ,91,23990.71,24002.49
6, Verde   ,91,24002.49,24014.27
6, Verde   ,91,24014.27,24026.05
6, Verde   ,91,24026.05,24037.83
6, Verde   ,91,24037.83,24049.61
6, Verde   ,91,24049.61,24061.39
6, Verde   ,91,24061.39,24073.17
6, Verde   ,91,24073.17,24084.95
6, Verde   ,91,24084.95,24096.73
6, Verde   ,91,24096.73,24108.51
6, Verde   ,91,24108.51,24120.29
6, Verde   ,91,24120.29,24132.07
6, Verde   ,91,24132.07,24143.85
6, Verde   ,91,24143.85,24155.63
6, Verde   ,91,24155.63,24167.41
6, Verde   ,91,24167.41,24179.19
6, Verde   ,91,24179.19,24190.97
6, Verde   ,91,24190.97,24202.75
6, Verde   ,86,24202.75,24214.53
2, Blanco  ,100,24214.53,24228.93
2, Blanco  ,100,24228.93,24243.33
2, Blanco  ,100,24243.33,24257.73
2, Blanco  ,100,24257.73,24272.13
2, Blanco  ,100,24272.13,24286.53
2, Blanco  ,100,24286.53,24300.93
2, Blanco  ,100,24300.93,24315.33
2, Blanco  ,100,24315.33,24329.73
2, Blanco  ,100,24329.73,24344.13
2, Blanco  ,100,24344.13,24358.53
2, Blanco  ,100,24358.53,24372.93
2, Blanco  ,100,24372.93,24387.33
2, Blanco  ,100,24387.33,24401.73
2, Blanco  ,100,24401.73,24416.13
2, Blanco  ,100,24416.13,24430.53
2, Blanco  ,100,24430.53,24444.93
2, Blanco  ,100,24444.93,24459.33
2, Blanco  ,100,24459.33,24473.73
2, Blanco  ,100,24473.73,24488.13
2, Blanco  ,100,24488.13,24502.53
2, Blanco  ,100,24502.53,24516.93
2, Blanco  ,100,24516.93,24531.33
2, Blanco  ,100,24531.33,24545.73
2, Blanco  ,100,24545.73,24560.13
2, Blanco  ,100,24560.13,24574.53
2, Blanco  ,100,24574.53,24588.93
2, Blanco  ,100,24588.93,24603.33
2, Blanco  ,100,24603.33,24617.73
2, Blanco  ,100,24617.73,24632.13
2, Blanco  ,100,24632.13,24646.53
2, Blanco  ,100,24646.53,24660.93
2, Blanco  ,100,24660.93,24675.33
2, Blanco  ,100,24675.33,24689.73
2, Blanco  ,100,24689.73,24704.13
2, Blanco  ,100,24704.13,24718.53
2, Blanco  ,100,24718.53,24732.93
2, Blanco  ,100,24732.93,24747.33
2, Blanco  ,100,24747.33,24761.73
2, Blanco  ,100,24761.73,24776.13
2, Blanco  ,100,24776.13,24790.53
2, Blanco  ,100,24790.53,24804.93
2, Blanco  ,100,24804.93,24819.33
16, Blanco  ,40,24819.33,24826.79
16, Blanco  ,40,24826.79,24834.25
16, Blanco  ,40,24834.25,24841.71
16, Blanco  ,40,24841.71,24849.17
16, Amarillo,40,24849.17,24856.63
16, Amarillo,40,24856.63,24864.09
16, Amarillo,40,24864.09,24871.55
16, Amarillo,40,24871.55,24879.01
16, Amarillo,40,24879.01,24886.47
16, Amarillo,40,24886.47,24893.93
16, Amarillo,40,24893.93,24901.39
16, Amarillo,40,24901.39,24908.85
16, Amarillo,40,24908.85,24916.31
16, Amarillo,40,24916.31,24923.77
16, Amarillo,40,24923.77,24931.23
16, Amarillo,40,24931.23,24938.69
16, Amarillo,40,24938.69,24946.15
16, Amarillo,40,24946.15,24953.61
16, Amarillo,40,24953.61,24961.07
16, Amarillo,40,24961.07,24968.53
16, Rojo    ,40,24968.53,24975.99
16, Rojo    ,40,24975.99,24983.45
16, Rojo    ,40,24983.45,24990.91
16, Rojo    ,40,24990.91,24998.37
16, Rojo    ,40,24998.37,25005.83
16, Rojo    ,40,25005.83,25013.29
16, Rojo    ,40,25013.29,25020.75
16, Rojo    ,40,25020.75,25028.21
7, Blanco  ,60,25028.21,25035.88
7, Blanco  ,60,25035.88,25043.55
7, Blanco  ,60,25043.55,25051.22
7, Blanco  ,60,25051.22,25058.89
7, Blanco  ,60,25058.89,25066.56
7, Blanco  ,60,25066.56,25074.23
7, Blanco  ,60,25074.23,25081.9
7, Blanco  ,60,25081.9,25089.57
7, Blanco  ,60,25089.57,25097.24
7, Blanco  ,60,25097.24,25104.91
7, Blanco  ,60,25104.91,25112.58
7, Blanco  ,60,25112.58,25120.25
7, Blanco  ,60,25120.25,25127.92
7, Blanco  ,60,25127.92,25135.59
7, Blanco  ,60,25135.59,25143.26
7, Blanco  ,60,25143.26,25150.93
7, Blanco  ,60,25150.93,25158.6
7, Blanco  ,60,25158.6,25166.27
7, Blanco  ,60,25166.27,25173.94
7, Blanco  ,60,25173.94,25181.61
7, Blanco  ,60,25181.61,25189.28
7, Blanco  ,60,25189.28,25196.95
7, Blanco  ,60,25196.95,25204.62
7, Blanco  ,60,25204.62,25212.29
7, Blanco  ,60,25212.29,25219.96
7, Blanco  ,60,25219.96,25227.63
7, Blanco  ,60,25227.63,25235.3
7, Blanco  ,60,25235.3,25242.97
7, Blanco  ,60,25242.97,25250.64
7, Blanco  ,60,25250.64,25258.31
7, Blanco  ,60,25258.31,25265.98
7, Blanco  ,60,25265.98,25273.65
7, Blanco  ,60,25273.65,25281.32
7, Blanco  ,60,25281.32,25288.99
7, Blanco  ,60,25288.99,25296.66
7, Blanco  ,60,25296.66,25304.33
7, Blanco  ,60,25304.33,25312
7, Blanco  ,60,25312,25319.67
7, Blanco  ,60,25319.67,25327.34
7, Blanco  ,60,25327.34,25335.01
7, Blanco  ,60,25335.01,25342.68
7, Blanco  ,60,25342.68,25350.35
7, Blanco  ,60,25350.35,25358.02
7, Blanco  ,60,25358.02,25365.69
7, Blanco  ,60,25365.69,25373.36
7, Blanco  ,60,25373.36,25381.03
7, Blanco  ,60,25381.03,25388.7
7, Blanco  ,60,25388.7,25396.37
7, Blanco  ,60,25396.37,25404.04
7, Blanco  ,60,25404.04,25411.71
7, Blanco  ,60,25411.71,25419.38
7, Blanco  ,60,25419.38,25427.05
7, Blanco  ,60,25427.05,25434.72
7, Blanco  ,20,25434.72,25442.39
7, Amarillo,60,25442.39,25450.06
7, Amarillo,60,25450.06,25457.73
7, Amarillo,60,25457.73,25465.4
7, Amarillo,60,25465.4,25473.07
7, Amarillo,60,25473.07,25480.74
7, Amarillo,60,25480.74,25488.41
7, Amarillo,60,25488.41,25496.08
7, Amarillo,60,25496.08,25503.75
7, Amarillo,60,25503.75,25511.42
7, Amarillo,60,25511.42,25519.09
7, Amarillo,60,25519.09,25526.76
7, Amarillo,60,25526.76,25534.43
7, Amarillo,60,25534.43,25542.1
7, Amarillo,20,25542.1,25549.77
7, Rojo    ,60,25549.77,25557.44
7, Rojo    ,60,25557.44,25565.11
7, Rojo    ,60,25565.11,25572.78
7, Rojo    ,60,25572.78,25580.45
7, Rojo    ,60,25580.45,25588.12
7, Rojo    ,60,25588.12,25595.79
7, Rojo    ,40,25595.79,25603.46
18, Blanco  ,40,25603.46,25609.01
18, Blanco  ,40,25609.01,25614.56
18, Blanco  ,40,25614.56,25620.11
18, Blanco  ,40,25620.11,25625.66
3, Rojo    ,160,25625.66,25638.76
3, Rojo    ,160,25638.76,25651.86
3, Rojo    ,160,25651.86,25664.96
3, Rojo    ,160,25664.96,25678.06
3, Azul    ,160,25678.06,25691.16
3, Azul    ,160,25691.16,25704.26
3, Verde   ,160,25704.26,25717.36
3, Verde   ,160,25717.36,25730.46
1, Blanco  ,320,25730.46,25750.66
1, Blanco  ,320,25750.66,25770.86
1, Blanco  ,320,25770.86,25791.06
1, Blanco  ,320,25791.06,25811.26
1, Blanco  ,320,25811.26,25831.46
1, Blanco  ,320,25831.46,25851.66
1, Blanco  ,320,25851.66,25871.86
1, Blanco  ,320,25871.86,25892.06
1, Blanco  ,320,25892.06,25912.26
1, Blanco  ,320,25912.26,25932.46
1, Blanco  ,320,25932.46,25952.66
1, Blanco  ,320,25952.66,25972.86
1, Blanco  ,320,25972.86,25993.06
1, Blanco  ,320,25993.06,26013.26
1, Blanco  ,320,26013.26,26033.46
2, Blanco  ,100,26033.46,26047.86
2, Blanco  ,100,26047.86,26062.26
2, Blanco  ,100,26062.26,26076.66
2, Blanco  ,100,26076.66,26091.06
2, Blanco  ,100,26091.06,26105.46
2, Blanco  ,100,26105.46,26119.86
2, Blanco  ,100,26119.86,26134.26
2, Blanco  ,100,26134.26,26148.66
2, Blanco  ,100,26148.66,26163.06
2, Blanco  ,100,26163.06,26177.46
2, Blanco  ,100,26177.46,26191.86
2, Blanco  ,100,26191.86,26206.26
2, Blanco  ,100,26206.26,26220.66
2, Blanco  ,100,26220.66,26235.06
2, Blanco  ,100,26235.06,26249.46
2, Blanco  ,100,26249.46,26263.86
2, Blanco  ,100,26263.86,26278.26
2, Blanco  ,100,26278.26,26292.66
2, Blanco  ,100,26292.66,26307.06
2, Blanco  ,100,26307.06,26321.46
2, Blanco  ,100,26321.46,26335.86
2, Blanco  ,100,26335.86,26350.26
2, Blanco  ,100,26350.26,26364.66
2, Blanco  ,100,26364.66,26379.06
2, Blanco  ,100,26379.06,26393.46
2, Blanco  ,100,26393.46,26407.86
2, Blanco  ,100,26407.86,26422.26
2, Blanco  ,100,26422.26,26436.66
2, Blanco  ,100,26436.66,26451.06
2, Blanco  ,100,26451.06,26465.46
2, Blanco  ,100,26465.46,26479.86
2, Blanco  ,100,26479.86,26494.26
2, Blanco  ,100,26494.26,26508.66
2, Blanco  ,100,26508.66,26523.06
2, Blanco  ,100,26523.06,26537.46
2, Blanco  ,100,26537.46,26551.86
2, Blanco  ,100,26551.86,26566.26
2, Blanco  ,100,26566.26,26580.66
2, Blanco  ,100,26580.66,26595.06
2, Blanco  ,100,26595.06,26609.46
2, Blanco  ,100,26609.46,26623.86
2, Blanco  ,100,26623.86,26638.26
2, Blanco  ,100,26638.26,26652.66
2, Blanco  ,100,26652.66,26667.06
2, Blanco  ,100,26667.06,26681.46
2, Blanco  ,100,26681.46,26695.86
2, Blanco  ,100,26695.86,26710.26
2, Blanco  ,100,26710.26,26724.66
2, Blanco  ,100,26724.66,26739.06
2, Blanco  ,100,26739.06,26753.46
2, Blanco  ,100,26753.46,26767.86
2, Blanco  ,100,26767.86,26782.26
2, Blanco  ,100,26782.26,26796.66
2, Blanco  ,100,26796.66,26811.06
2, Blanco  ,100,26811.06,26825.46
2, Blanco  ,100,26825.46,26839.86
2, Blanco  ,100,26839.86,26854.26
2, Blanco  ,100,26854.26,26868.66
2, Blanco  ,100,26868.66,26883.06
2, Blanco  ,100,26883.06,26897.46
2, Blanco  ,100,26897.46,26911.86
2, Blanco  ,100,26911.86,26926.26
2, Blanco  ,100,26926.26,26940.66
2, Blanco  ,100,26940.66,26955.06
2, Blanco  ,100,26955.06,26969.46
2, Blanco  ,100,26969.46,26983.86
2, Blanco  ,100,26983.86,26998.26
2, Blanco  ,100,26998.26,27012.66
2, Blanco  ,100,27012.66,27027.06
2, Blanco  ,100,27027.06,27041.46
2, Blanco  ,100,27041.46,27055.86
2, Blanco  ,100,27055.86,27070.26
2, Blanco  ,100,27070.26,27084.66
2, Blanco  ,100,27084.66,27099.06
2, Blanco  ,100,27099.06,27113.46
2, Blanco  ,100,27113.46,27127.86
2, Blanco  ,100,27127.86,27142.26
2, Blanco  ,100,27142.26,27156.66
2, Blanco  ,100,27156.66,27171.06
2, Blanco  ,80,27171.06,27185.46
16, Azul    ,40,27185.46,27192.92
16, Azul    ,40,27192.92,27200.38
16, Azul    ,40,27200.38,27207.84
16, Azul    ,40,27207.84,27215.3
16, Verde   ,40,27215.3,27222.76
16, Verde   ,40,27222.76,27230.22
16, Verde   ,40,27230.22,27237.68
16, Verde   ,40,27237.68,27245.14
7, Amarillo,60,27245.14,27252.81
7, Amarillo,60,27252.81,27260.48
7, Amarillo,60,27260.48,27268.15
7, Amarillo,60,27268.15,27275.82
7, Amarillo,60,27275.82,27283.49
7, Amarillo,60,27283.49,27291.16
7, Amarillo,40,27291.16,27298.83
7, Rojo    ,60,27298.83,27306.5
7, Rojo    ,60,27306.5,27314.17
7, Rojo    ,60,27314.17,27321.84
7, Rojo    ,60,27321.84,27329.51
7, Rojo    ,60,27329.51,27337.18
